% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=178661, Fri Jul  3 18:59:00 2026, <python>{}</python>
32 960 0.24528400745191847 1.0147991701801757 -11.750966592729092 -1.1067248011529445e+01 -8.679578131586315 -7.600297503620386 1.4386310997605314 -9.46553104788065 nan 13154.0   
33 990 0.2447678540364811 1.0173573358072356 -11.750966592729092 -1.0522079364210366e+01 -8.693513748347758 -6.227102856040001 1.304114708155394 -9.324039037227632 nan 13713.7   
34 1020 0.24429933893685307 1.0173573358072356 -11.750966592729092 -1.0431933527439831e+01 -8.792885286509991 -6.63839569836855 1.0673370929062393 -9.367677024304868 nan 14276.5   
35 1050 0.24391168205036406 1.0173573358072356 -11.750966592729092 -1.0798766000270843e+01 -8.59573078200221 -5.889637111425399 1.7360490082204336 -9.784063318967819 nan 14836.6   
36 1080 0.24345831558088438 1.0173573358072356 -11.750966592729092 -1.1094060713499786e+01 -8.623608373105526 -7.580137981176376 1.1890788915753365 -9.280281937718392 nan 15394.6   
37 1110 0.2430224286850332 1.0201106337772083 -11.750966592729092 -1.1075904935151339e+01 -9.114563661962748 -7.6084222877025605 0.8159534136950963 -9.547907043546438 nan 15954.0   
38 1140 0.2426314193535537 1.0201106337772083 -11.750966592729092 -1.0713078717589379e+01 -8.982620330750944 -6.754630434811116 1.542114814072848 -9.978698787838221 nan 16516.9   
39 1170 0.24222816551458637 1.0201106337772083 -11.783178381025792 -1.1783178381025792e+01 -9.139138658344745 -6.930263458788395 0.6673221290111542 -9.567634518742562 nan 16922.1   
40 1200 0.24178351467212672 1.0201106337772083 -11.783178381025792 -1.0565397899150849e+01 -9.038715966641902 -6.867417911440134 1.001983873695135 -9.563877786695958 nan 17485.6   
41 1230 0.24135632404388832 1.0228997423044448 -11.783178381025792 -1.1492240910083055e+01 -8.993226151168347 -7.826220137029886 1.718076221495867 -9.978855682313442 nan 18049.3   
42 1260 0.24095730118524677 1.0228997423044448 -12.083894266337158 -1.2083894266337158e+01 -8.92491866081953 -6.958432101160287 1.6609612478315814 -9.984473566114902 nan 18612.5   
43 1290 0.24060124967884522 1.0228997423044448 -12.083894266337158 -1.1264549603164197e+01 -8.624182855337859 -7.171982139497995 1.4208154325187223 -9.54727571681142 nan 19012.2   
